level,x,z
0,3283,3439
0,3283,3440
0,3284,3392
0,3284,3394
0,3284,3406
0,3284,3410
0,3284,3411
0,3284,3416
0,3284,3417
0,3284,3418
0,3284,3424
0,3284,3433
0,3284,3439
0,3284,3440
0,3284,3441
0,3285,3393
0,3285,3400
0,3285,3403
0,3285,3410
0,3285,3411
0,3285,3423
0,3285,3427
0,3285,3429
0,3286,3392
0,3286,3398
0,3286,3401
0,3286,3405
0,3286,3422
0,3286,3425
0,3286,3432
0,3287,3407
0,3287,3408
0,3287,3409
0,3287,3421
0,3287,3424
0,3287,3434
0,3287,3440
0,3287,3442
0,3288,3408
0,3288,3409
0,3288,3423
0,3288,3441
0,3288,3442
0,3289,3395
0,3289,3422
0,3289,3441
0,3289,3442
0,3289,3452
0,3289,3453
0,3290,3401
0,3290,3450
0,3290,3451
0,3290,3452
0,3290,3453
0,3291,3450
0,3291,3451
0,3293,3395
0,3293,3399
0,3293,3406
0,3293,3428
0,3293,3429
0,3293,3430
0,3294,3399
0,3294,3404
0,3294,3428
0,3294,3429
0,3294,3430
0,3294,3438
0,3294,3439
0,3295,3438
0,3295,3439
0,3295,3453
0,3295,3454
0,3296,3423
0,3296,3424
0,3296,3437
0,3296,3438
0,3296,3439
0,3296,3440
0,3296,3446
0,3296,3447
0,3296,3452
0,3296,3453
0,3296,3454
0,3296,3455
0,3297,3423
0,3297,3424
0,3297,3430
0,3297,3431
0,3297,3434
0,3297,3435
0,3297,3446
0,3297,3447
0,3298,3397
0,3298,3398
0,3298,3403
0,3298,3430
0,3298,3431
0,3298,3434
0,3298,3435
0,3298,3440
0,3298,3441
0,3299,3397
0,3299,3398
0,3299,3406
0,3299,3407
0,3299,3418
0,3299,3419
0,3299,3440
0,3299,3441
0,3300,3393
0,3300,3394
0,3300,3406
0,3300,3407
0,3300,3414
0,3300,3415
0,3300,3418
0,3300,3419
0,3300,3427
0,3300,3428
0,3300,3429
0,3301,3393
0,3301,3394
0,3301,3414
0,3301,3415
0,3301,3416
0,3301,3417
0,3301,3418
0,3301,3421
0,3301,3422
0,3301,3424
0,3301,3427
0,3301,3428
0,3301,3429
0,3301,3432
0,3301,3433
0,3301,3444
0,3301,3445
0,3301,3447
0,3301,3448
0,3301,3453
0,3301,3454
0,3302,3416
0,3302,3417
0,3302,3418
0,3302,3421
0,3302,3422
0,3302,3427
0,3302,3428
0,3302,3429
0,3302,3432
0,3302,3433
0,3302,3437
0,3302,3438
0,3302,3444
0,3302,3445
0,3302,3447
0,3302,3448
0,3302,3453
0,3302,3454
0,3303,3400
0,3303,3416
0,3303,3417
0,3303,3418
0,3303,3437
0,3303,3438
0,3304,3414
0,3304,3415
0,3304,3420
0,3304,3421
0,3304,3425
0,3304,3426
0,3304,3430
0,3304,3431
0,3304,3433
0,3304,3441
0,3304,3442
0,3305,3402
0,3305,3403
0,3305,3407
0,3305,3408
0,3305,3414
0,3305,3415
0,3305,3420
0,3305,3421
0,3305,3425
0,3305,3426
0,3305,3430
0,3305,3431
0,3305,3436
0,3305,3437
0,3305,3438
0,3305,3441
0,3305,3442
0,3306,3402
0,3306,3403
0,3306,3407
0,3306,3408
0,3306,3410
0,3306,3411
0,3306,3429
0,3306,3430
0,3306,3432
0,3306,3433
0,3306,3436
0,3306,3437
0,3306,3438
0,3306,3440
0,3306,3441
0,3306,3445
0,3306,3446
0,3307,3398
0,3307,3399
0,3307,3410
0,3307,3411
0,3307,3415
0,3307,3425
0,3307,3426
0,3307,3427
0,3307,3429
0,3307,3430
0,3307,3432
0,3307,3433
0,3307,3436
0,3307,3437
0,3307,3438
0,3307,3440
0,3307,3441
0,3307,3445
0,3307,3446
0,3308,3398
0,3308,3399
0,3308,3403
0,3308,3413
0,3308,3414
0,3308,3418
0,3308,3419
0,3308,3420
0,3308,3422
0,3308,3423
0,3308,3425
0,3308,3426
0,3308,3427
0,3308,3434
0,3308,3435
0,3309,3409
0,3309,3410
0,3309,3411
0,3309,3413
0,3309,3414
0,3309,3418
0,3309,3419
0,3309,3420
0,3309,3422
0,3309,3423
0,3309,3425
0,3309,3426
0,3309,3427
0,3309,3431
0,3309,3434
0,3309,3435
0,3309,3443
0,3309,3444
0,3310,3406
0,3310,3407
0,3310,3409
0,3310,3410
0,3310,3411
0,3310,3418
0,3310,3419
0,3310,3420
0,3310,3424
0,3310,3428
0,3310,3429
0,3310,3443
0,3310,3444
0,3310,3447
0,3310,3448
0,3311,3406
0,3311,3407
0,3311,3409
0,3311,3410
0,3311,3411
0,3311,3415
0,3311,3416
0,3311,3422
0,3311,3423
0,3311,3428
0,3311,3429
0,3311,3432
0,3311,3433
0,3311,3434
0,3311,3436
0,3311,3437
0,3311,3439
0,3311,3440
0,3311,3441
0,3311,3444
0,3311,3445
0,3311,3447
0,3311,3448
0,3312,3415
0,3312,3416
0,3312,3419
0,3312,3420
0,3312,3422
0,3312,3423
0,3312,3432
0,3312,3433
0,3312,3434
0,3312,3436
0,3312,3437
0,3312,3439
0,3312,3440
0,3312,3441
0,3312,3444
0,3312,3445
0,3313,3407
0,3313,3408
0,3313,3419
0,3313,3420
0,3313,3425
0,3313,3426
0,3313,3432
0,3313,3433
0,3313,3434
0,3313,3439
0,3313,3440
0,3313,3441
0,3314,3407
0,3314,3408
0,3314,3411
0,3314,3412
0,3314,3416
0,3314,3417
0,3314,3425
0,3314,3426
0,3314,3427
0,3314,3446
0,3314,3447
0,3315,3411
0,3315,3412
0,3315,3416
0,3315,3417
0,3315,3437
0,3315,3438
0,3315,3440
0,3315,3441
0,3315,3446
0,3315,3447
0,3315,3453
0,3315,3454
0,3316,3422
0,3316,3423
0,3316,3434
0,3316,3435
0,3316,3437
0,3316,3438
0,3316,3440
0,3316,3441
0,3316,3443
0,3316,3444
0,3316,3445
0,3316,3453
0,3316,3454
0,3317,3413
0,3317,3414
0,3317,3422
0,3317,3423
0,3317,3434
0,3317,3435
0,3317,3438
0,3317,3439
0,3317,3443
0,3317,3444
0,3317,3445
0,3317,3448
0,3317,3449
0,3318,3397
0,3318,3398
0,3318,3408
0,3318,3409
0,3318,3413
0,3318,3414
0,3318,3417
0,3318,3418
0,3318,3438
0,3318,3439
0,3318,3443
0,3318,3444
0,3318,3445
0,3318,3448
0,3318,3449
0,3319,3397
0,3319,3398
0,3319,3408
0,3319,3409
0,3319,3417
0,3319,3418
0,3319,3423
0,3319,3433
0,3320,3411
0,3320,3442
0,3320,3443
0,3320,3446
0,3320,3447
0,3321,3439
0,3321,3440
0,3321,3442
0,3321,3443
0,3321,3446
0,3321,3447
0,3322,3414
0,3322,3428
0,3322,3429
0,3322,3430
0,3322,3431
0,3322,3436
0,3322,3439
0,3322,3440
0,3322,3448
0,3322,3449
0,3323,3396
0,3323,3397
0,3323,3421
0,3323,3428
0,3323,3429
0,3323,3430
0,3323,3431
0,3323,3443
0,3323,3444
0,3323,3448
0,3323,3449
0,3324,3396
0,3324,3397
0,3324,3417
0,3324,3418
0,3324,3428
0,3324,3429
0,3324,3430
0,3324,3431
0,3324,3443
0,3324,3444
0,3325,3417
0,3325,3418
0,3325,3428
0,3325,3429
0,3325,3430
0,3325,3431
0,3325,3440
0,3325,3441
0,3326,3440
0,3326,3441
1,3264,3392
1,3264,3393
1,3264,3394
1,3264,3395
1,3267,3443
1,3267,3450
1,3268,3442
1,3268,3444
1,3268,3449
1,3268,3451
1,3269,3443
1,3269,3450
1,3270,3392
1,3270,3393
1,3270,3394
1,3270,3395
1,3271,3392
1,3271,3393
1,3271,3394
1,3272,3392
1,3272,3393
1,3272,3419
1,3272,3420
1,3272,3421
1,3272,3422
1,3272,3423
1,3272,3424
1,3273,3392
1,3273,3409
1,3273,3419
1,3273,3420
1,3273,3421
1,3273,3422
1,3273,3423
1,3273,3424
1,3274,3392
1,3274,3408
1,3274,3410
1,3274,3419
1,3274,3420
1,3274,3421
1,3274,3422
1,3274,3423
1,3274,3424
1,3275,3392
1,3275,3407
1,3275,3409
1,3275,3419
1,3275,3420
1,3275,3421
1,3275,3422
1,3275,3423
1,3275,3424
1,3276,3408
1,3276,3419
1,3276,3420
1,3276,3421
1,3276,3422
1,3276,3423
1,3276,3424
1,3277,3401
1,3277,3402
1,3277,3403
1,3277,3404
1,3277,3405
1,3277,3406
1,3277,3407
1,3277,3419
1,3277,3420
1,3277,3421
1,3277,3422
1,3277,3423
1,3277,3424
1,3277,3433
1,3277,3434
1,3277,3435
1,3278,3396
1,3278,3397
1,3278,3398
1,3278,3399
1,3278,3401
1,3278,3402
1,3278,3403
1,3278,3404
1,3278,3405
1,3278,3406
1,3278,3407
1,3279,3393
1,3279,3394
1,3279,3399
1,3279,3401
1,3279,3402
1,3279,3403
1,3279,3404
1,3279,3405
1,3279,3406
1,3279,3407
1,3279,3433
1,3279,3434
1,3279,3435
1,3280,3393
1,3280,3394
1,3280,3395
1,3280,3396
1,3280,3397
1,3280,3401
1,3280,3402
1,3280,3403
1,3280,3404
1,3280,3405
1,3280,3406
1,3280,3407
1,3281,3393
1,3281,3394
1,3281,3396
1,3281,3397
1,3281,3401
1,3281,3402
1,3281,3403
1,3281,3404
1,3281,3405
1,3281,3406
1,3281,3407
1,3282,3393
1,3282,3394
1,3282,3401
1,3282,3402
1,3282,3403
1,3282,3404
1,3282,3405
1,3282,3406
1,3283,3393
1,3283,3398
1,3283,3400
1,3283,3401
1,3283,3402
1,3283,3403
1,3283,3404
1,3283,3405
1,3284,3392
1,3284,3394
1,3284,3401
1,3284,3402
1,3284,3403
1,3284,3404
1,3285,3393
1,3286,3392
1,3287,3407
2,3264,3395
2,3264,3396
2,3264,3397
2,3264,3398
2,3264,3399
2,3264,3400
2,3264,3401
2,3264,3402
2,3264,3403
2,3264,3404
2,3265,3392
2,3265,3393
2,3265,3394
2,3265,3395
2,3266,3392
2,3266,3393
2,3266,3394
2,3266,3395
2,3267,3392
2,3267,3393
2,3267,3394
2,3267,3395
2,3268,3392
2,3268,3393
2,3268,3394
2,3268,3395
2,3269,3392
2,3269,3393
2,3269,3394
2,3269,3395
2,3270,3392
2,3270,3393
2,3270,3394
2,3270,3395
2,3277,3394
2,3277,3395
2,3277,3396
2,3277,3397
2,3277,3398
2,3277,3399
2,3277,3400
2,3277,3401
2,3278,3394
2,3278,3395
2,3278,3396
2,3278,3397
2,3278,3398
2,3278,3399
2,3278,3400
2,3278,3401
2,3278,3434
2,3279,3394
2,3279,3395
2,3279,3396
2,3279,3397
2,3279,3398
2,3279,3399
2,3279,3400
2,3279,3401
2,3280,3394
2,3280,3395
2,3280,3396
2,3280,3397
2,3280,3398
2,3280,3399
2,3280,3400
2,3280,3401
2,3281,3394
2,3281,3395
2,3281,3396
2,3281,3397
2,3281,3398
2,3281,3399
2,3281,3400
2,3281,3401
2,3282,3394
2,3282,3395
2,3282,3396
2,3282,3397
2,3282,3398
2,3282,3399
2,3282,3400
2,3282,3401
2,3283,3394
2,3283,3395
2,3283,3396
2,3283,3397
2,3283,3398
2,3283,3399
2,3283,3400
2,3283,3401
2,3284,3394
2,3284,3395
2,3284,3396
2,3284,3397
2,3284,3398
2,3284,3399
2,3284,3400
2,3284,3401
3,3276,3432
3,3276,3433
3,3276,3434
3,3276,3435
3,3276,3436
3,3277,3432
3,3277,3433
3,3277,3434
3,3277,3435
3,3277,3436
3,3278,3432
3,3278,3433
3,3278,3434
3,3278,3435
3,3278,3436
3,3279,3432
3,3279,3433
3,3279,3434
3,3279,3435
3,3279,3436
3,3280,3432
3,3280,3433
3,3280,3434
3,3280,3435
3,3280,3436
0,3264,3467
0,3264,3474
0,3264,3475
0,3264,3480
0,3264,3491
0,3264,3492
0,3264,3496
0,3264,3497
0,3264,3512
0,3264,3513
0,3264,3519
0,3265,3474
0,3265,3475
0,3265,3491
0,3265,3492
0,3265,3496
0,3265,3497
0,3265,3512
0,3265,3513
0,3265,3519
0,3266,3477
0,3266,3483
0,3266,3484
0,3266,3493
0,3266,3494
0,3266,3495
0,3266,3499
0,3266,3500
0,3266,3505
0,3266,3506
0,3266,3508
0,3266,3509
0,3267,3470
0,3267,3474
0,3267,3475
0,3267,3476
0,3267,3483
0,3267,3484
0,3267,3493
0,3267,3494
0,3267,3495
0,3267,3499
0,3267,3500
0,3267,3505
0,3267,3506
0,3267,3508
0,3267,3509
0,3268,3474
0,3268,3475
0,3268,3476
0,3268,3490
0,3268,3491
0,3268,3493
0,3268,3494
0,3268,3495
0,3268,3505
0,3268,3506
0,3268,3507
0,3268,3508
0,3268,3509
0,3268,3510
0,3268,3511
0,3268,3518
0,3268,3519
0,3269,3474
0,3269,3475
0,3269,3476
0,3269,3479
0,3269,3480
0,3269,3490
0,3269,3491
0,3269,3496
0,3269,3497
0,3269,3505
0,3269,3506
0,3269,3507
0,3269,3508
0,3269,3509
0,3269,3510
0,3269,3511
0,3269,3518
0,3269,3519
0,3270,3468
0,3270,3469
0,3270,3470
0,3270,3471
0,3270,3472
0,3270,3479
0,3270,3480
0,3270,3496
0,3270,3497
0,3270,3507
0,3270,3508
0,3270,3509
0,3270,3518
0,3271,3468
0,3271,3469
0,3271,3470
0,3271,3471
0,3271,3472
0,3271,3475
0,3271,3476
0,3271,3477
0,3271,3493
0,3271,3494
0,3271,3502
0,3271,3503
0,3271,3506
0,3271,3507
0,3271,3509
0,3271,3510
0,3271,3513
0,3271,3514
0,3272,3463
0,3272,3464
0,3272,3470
0,3272,3471
0,3272,3472
0,3272,3475
0,3272,3476
0,3272,3477
0,3272,3486
0,3272,3487
0,3272,3488
0,3272,3489
0,3272,3491
0,3272,3493
0,3272,3494
0,3272,3502
0,3272,3503
0,3272,3506
0,3272,3507
0,3272,3509
0,3272,3510
0,3272,3513
0,3272,3514
0,3273,3463
0,3273,3464
0,3273,3470
0,3273,3471
0,3273,3475
0,3273,3476
0,3273,3477
0,3273,3480
0,3273,3481
0,3273,3486
0,3273,3487
0,3273,3488
0,3273,3489
0,3274,3470
0,3274,3471
0,3274,3473
0,3274,3474
0,3274,3480
0,3274,3481
0,3274,3489
0,3274,3490
0,3275,3473
0,3275,3474
0,3275,3476
0,3275,3477
0,3275,3482
0,3275,3483
0,3275,3486
0,3275,3489
0,3275,3496
0,3275,3497
0,3275,3499
0,3275,3500
0,3275,3501
0,3275,3506
0,3275,3509
0,3275,3510
0,3275,3512
0,3275,3513
0,3276,3466
0,3276,3467
0,3276,3469
0,3276,3470
0,3276,3471
0,3276,3476
0,3276,3477
0,3276,3479
0,3276,3480
0,3276,3481
0,3276,3482
0,3276,3483
0,3276,3486
0,3276,3489
0,3276,3490
0,3276,3493
0,3276,3494
0,3276,3503
0,3276,3504
0,3276,3511
0,3276,3512
0,3276,3513
0,3277,3466
0,3277,3467
0,3277,3469
0,3277,3470
0,3277,3471
0,3277,3479
0,3277,3480
0,3277,3481
0,3277,3489
0,3277,3493
0,3277,3494
0,3277,3496
0,3277,3497
0,3277,3498
0,3277,3499
0,3277,3500
0,3277,3501
0,3277,3503
0,3277,3504
0,3277,3511
0,3278,3469
0,3278,3470
0,3278,3471
0,3278,3476
0,3278,3477
0,3278,3479
0,3278,3480
0,3278,3481
0,3278,3486
0,3278,3489
0,3278,3490
0,3278,3493
0,3278,3494
0,3278,3497
0,3278,3498
0,3278,3499
0,3278,3500
0,3278,3503
0,3278,3504
0,3279,3472
0,3279,3473
0,3279,3476
0,3279,3477
0,3279,3486
0,3279,3489
0,3279,3493
0,3279,3506
0,3280,3464
0,3280,3468
0,3280,3472
0,3280,3473
0,3280,3482
0,3280,3483
0,3280,3486
0,3280,3488
0,3280,3489
0,3281,3469
0,3281,3482
0,3281,3483
0,3281,3493
0,3281,3494
0,3281,3495
0,3282,3470
0,3282,3475
0,3282,3476
0,3282,3477
0,3282,3486
0,3282,3494
0,3282,3495
0,3282,3499
0,3282,3506
0,3282,3511
0,3282,3516
0,3282,3517
0,3283,3463
0,3283,3468
0,3283,3471
0,3283,3473
0,3283,3474
0,3283,3475
0,3283,3476
0,3283,3477
0,3283,3478
0,3283,3479
0,3283,3482
0,3283,3483
0,3283,3498
0,3283,3499
0,3283,3511
0,3283,3516
0,3283,3517
0,3284,3462
0,3284,3473
0,3284,3474
0,3284,3475
0,3284,3476
0,3284,3477
0,3284,3478
0,3284,3479
0,3284,3482
0,3284,3483
0,3284,3486
0,3284,3488
0,3284,3489
0,3284,3493
0,3284,3496
0,3284,3498
0,3284,3499
0,3284,3500
0,3284,3501
0,3284,3503
0,3284,3504
0,3284,3510
0,3284,3511
0,3284,3514
0,3284,3515
0,3285,3483
0,3285,3493
0,3285,3494
0,3285,3495
0,3285,3503
0,3285,3504
0,3285,3514
0,3285,3515
0,3286,3470
0,3286,3478
0,3286,3479
0,3286,3486
0,3286,3487
0,3286,3489
0,3286,3490
0,3286,3493
0,3286,3494
0,3286,3495
0,3286,3498
0,3286,3500
0,3286,3502
0,3286,3503
0,3286,3504
0,3286,3506
0,3286,3508
0,3286,3509
0,3286,3510
0,3286,3518
0,3286,3519
0,3287,3463
0,3287,3465
0,3287,3469
0,3287,3475
0,3287,3476
0,3287,3478
0,3287,3479
0,3287,3480
0,3287,3481
0,3287,3485
0,3287,3486
0,3287,3497
0,3287,3498
0,3287,3499
0,3287,3500
0,3287,3501
0,3287,3502
0,3287,3518
0,3287,3519
0,3288,3473
0,3288,3474
0,3288,3475
0,3288,3476
0,3288,3480
0,3288,3481
0,3288,3485
0,3288,3486
0,3288,3497
0,3288,3502
0,3288,3504
0,3288,3505
0,3288,3516
0,3288,3517
0,3289,3462
0,3289,3464
0,3289,3473
0,3289,3474
0,3289,3488
0,3289,3489
0,3289,3490
0,3289,3504
0,3289,3505
0,3289,3516
0,3289,3517
0,3290,3484
0,3290,3485
0,3290,3488
0,3290,3489
0,3290,3490
0,3290,3493
0,3290,3494
0,3290,3495
0,3291,3470
0,3291,3471
0,3291,3479
0,3291,3480
0,3291,3484
0,3291,3485
0,3291,3488
0,3291,3489
0,3291,3490
0,3291,3493
0,3291,3494
0,3291,3495
0,3291,3507
0,3291,3508
0,3291,3517
0,3291,3518
0,3292,3470
0,3292,3471
0,3292,3479
0,3292,3480
0,3292,3493
0,3292,3494
0,3292,3495
0,3292,3499
0,3292,3500
0,3292,3507
0,3292,3508
0,3292,3514
0,3292,3515
0,3292,3517
0,3292,3518
0,3293,3463
0,3293,3464
0,3293,3484
0,3293,3485
0,3293,3486
0,3293,3492
0,3293,3493
0,3293,3499
0,3293,3500
0,3293,3503
0,3293,3513
0,3293,3514
0,3293,3515
0,3294,3463
0,3294,3464
0,3294,3484
0,3294,3485
0,3294,3486
0,3294,3488
0,3294,3489
0,3294,3490
0,3294,3492
0,3294,3493
0,3294,3502
0,3294,3508
0,3294,3509
0,3294,3510
0,3294,3514
0,3294,3519
0,3295,3474
0,3295,3475
0,3295,3484
0,3295,3485
0,3295,3486
0,3295,3488
0,3295,3489
0,3295,3490
0,3295,3501
0,3295,3508
0,3295,3509
0,3295,3510
0,3295,3515
0,3295,3519
0,3296,3460
0,3296,3461
0,3296,3471
0,3296,3472
0,3296,3474
0,3296,3475
0,3296,3488
0,3296,3489
0,3296,3490
0,3296,3496
0,3296,3503
0,3296,3509
0,3296,3510
0,3296,3516
0,3296,3519
0,3297,3460
0,3297,3461
0,3297,3471
0,3297,3472
0,3297,3473
0,3297,3474
0,3297,3478
0,3297,3479
0,3297,3489
0,3297,3492
0,3297,3493
0,3297,3495
0,3297,3509
0,3297,3517
0,3298,3470
0,3298,3471
0,3298,3473
0,3298,3474
0,3298,3478
0,3298,3479
0,3298,3487
0,3298,3488
0,3298,3492
0,3298,3493
0,3298,3494
0,3298,3498
0,3298,3506
0,3298,3507
0,3298,3508
0,3298,3510
0,3298,3519
0,3299,3470
0,3299,3471
0,3299,3487
0,3299,3488
0,3299,3493
0,3299,3500
0,3299,3506
0,3299,3507
0,3299,3508
0,3299,3514
0,3299,3515
0,3299,3516
0,3299,3519
0,3300,3457
0,3300,3458
0,3300,3474
0,3300,3475
0,3300,3476
0,3300,3480
0,3300,3481
0,3300,3489
0,3300,3506
0,3300,3507
0,3300,3508
0,3300,3511
0,3300,3514
0,3300,3515
0,3300,3516
0,3301,3457
0,3301,3458
0,3301,3466
0,3301,3467
0,3301,3468
0,3301,3469
0,3301,3471
0,3301,3472
0,3301,3475
0,3301,3476
0,3301,3477
0,3301,3478
0,3301,3480
0,3301,3481
0,3301,3500
0,3301,3502
0,3301,3507
0,3301,3508
0,3301,3509
0,3301,3510
0,3301,3514
0,3301,3515
0,3302,3463
0,3302,3464
0,3302,3466
0,3302,3467
0,3302,3468
0,3302,3471
0,3302,3472
0,3302,3473
0,3302,3475
0,3302,3476
0,3302,3477
0,3302,3478
0,3302,3480
0,3302,3481
0,3302,3499
0,3302,3500
0,3302,3501
0,3302,3502
0,3302,3503
0,3302,3508
0,3302,3509
0,3302,3514
0,3302,3515
0,3303,3463
0,3303,3464
0,3303,3466
0,3303,3467
0,3303,3468
0,3303,3469
0,3303,3473
0,3303,3475
0,3303,3476
0,3303,3479
0,3303,3480
0,3303,3481
0,3303,3486
0,3303,3487
0,3303,3500
0,3303,3509
0,3303,3511
0,3304,3468
0,3304,3469
0,3304,3470
0,3304,3471
0,3304,3473
0,3304,3486
0,3304,3487
0,3304,3499
0,3304,3516
0,3304,3519
0,3305,3466
0,3305,3467
0,3305,3468
0,3305,3469
0,3305,3470
0,3305,3471
0,3305,3473
0,3305,3474
0,3305,3475
0,3305,3477
0,3305,3478
0,3305,3493
0,3305,3519
0,3306,3465
0,3306,3466
0,3306,3467
0,3306,3468
0,3306,3469
0,3306,3470
0,3306,3471
0,3306,3473
0,3306,3474
0,3306,3475
0,3306,3495
0,3306,3519
0,3307,3465
0,3307,3466
0,3307,3467
0,3307,3469
0,3307,3471
0,3307,3473
0,3307,3474
0,3307,3475
0,3307,3477
0,3307,3478
0,3307,3480
0,3307,3481
0,3307,3491
0,3308,3467
0,3308,3468
0,3308,3469
0,3308,3470
0,3308,3471
0,3308,3472
0,3308,3473
0,3308,3480
0,3308,3481
0,3308,3497
0,3308,3513
0,3308,3514
0,3309,3459
0,3309,3460
0,3309,3461
0,3309,3467
0,3309,3468
0,3309,3469
0,3309,3470
0,3309,3471
0,3309,3472
0,3309,3473
0,3309,3475
0,3309,3478
0,3309,3479
0,3309,3497
0,3309,3503
0,3309,3512
0,3309,3513
0,3309,3514
0,3309,3515
0,3310,3459
0,3310,3460
0,3310,3461
0,3310,3469
0,3310,3470
0,3310,3471
0,3310,3475
0,3310,3476
0,3310,3477
0,3310,3478
0,3310,3479
0,3310,3497
0,3310,3498
0,3310,3500
0,3310,3501
0,3310,3502
0,3310,3503
0,3310,3507
0,3310,3509
0,3310,3510
0,3310,3513
0,3310,3514
0,3310,3515
0,3311,3459
0,3311,3460
0,3311,3461
0,3311,3463
0,3311,3466
0,3311,3467
0,3311,3474
0,3311,3475
0,3311,3476
0,3311,3477
0,3311,3478
0,3311,3479
0,3311,3483
0,3311,3487
0,3311,3500
0,3311,3501
0,3311,3502
0,3312,3458
0,3312,3466
0,3312,3467
0,3312,3471
0,3312,3472
0,3312,3473
0,3312,3477
0,3312,3478
0,3312,3479
0,3312,3480
0,3312,3486
0,3312,3487
0,3312,3490
0,3312,3491
0,3312,3507
0,3312,3508
0,3312,3510
0,3312,3519
0,3313,3461
0,3313,3471
0,3313,3472
0,3313,3486
0,3313,3487
0,3313,3490
0,3313,3491
0,3313,3504
0,3313,3519
0,3314,3459
0,3314,3460
0,3314,3462
0,3314,3472
0,3314,3493
0,3314,3496
0,3314,3499
0,3314,3500
0,3314,3501
0,3314,3514
0,3315,3459
0,3315,3460
0,3315,3461
0,3315,3462
0,3315,3463
0,3315,3468
0,3315,3479
0,3315,3494
0,3315,3499
0,3315,3500
0,3315,3501
0,3315,3502
0,3315,3512
0,3316,3461
0,3316,3462
0,3316,3487
0,3316,3495
0,3316,3499
0,3316,3500
0,3316,3501
0,3316,3510
0,3316,3514
0,3317,3471
0,3317,3486
0,3317,3496
0,3317,3512
0,3317,3517
0,3318,3464
0,3318,3471
0,3318,3487
0,3318,3488
0,3318,3497
0,3318,3510
0,3318,3515
0,3318,3516
0,3318,3517
0,3318,3518
0,3318,3519
0,3319,3463
0,3319,3464
0,3319,3465
0,3319,3469
0,3319,3470
0,3319,3471
0,3319,3482
0,3319,3483
0,3319,3487
0,3319,3488
0,3319,3498
0,3319,3501
0,3319,3512
0,3319,3516
0,3319,3517
0,3319,3518
0,3319,3519
0,3320,3463
0,3320,3464
0,3320,3470
0,3320,3471
0,3320,3482
0,3320,3483
0,3320,3487
0,3320,3499
0,3320,3509
0,3320,3516
0,3320,3517
0,3321,3470
0,3321,3471
0,3321,3483
0,3321,3495
0,3321,3496
0,3321,3497
0,3321,3500
0,3321,3514
0,3321,3517
0,3322,3468
0,3322,3492
0,3322,3493
0,3322,3495
0,3322,3496
0,3322,3497
0,3322,3501
0,3322,3512
0,3322,3517
0,3322,3518
0,3322,3519
0,3323,3463
0,3323,3464
0,3323,3488
0,3323,3492
0,3323,3493
0,3323,3495
0,3323,3496
0,3323,3497
0,3323,3502
0,3323,3504
0,3323,3516
0,3323,3518
0,3323,3519
0,3324,3463
0,3324,3464
0,3324,3472
0,3324,3473
0,3324,3503
0,3324,3515
0,3325,3457
0,3325,3458
0,3325,3472
0,3325,3473
0,3325,3480
0,3325,3481
0,3325,3482
0,3325,3488
0,3325,3489
0,3325,3502
0,3325,3504
0,3325,3514
0,3326,3457
0,3326,3458
0,3326,3480
0,3326,3481
0,3326,3482
0,3326,3488
0,3326,3489
0,3326,3491
0,3326,3492
0,3326,3518
0,3326,3519
0,3327,3480
0,3327,3481
0,3327,3482
0,3327,3491
0,3327,3492
0,3327,3518
0,3327,3519
1,3264,3467
1,3265,3468
1,3265,3469
1,3266,3468
1,3266,3469
1,3267,3470
1,3272,3486
1,3272,3487
1,3272,3488
1,3272,3489
1,3272,3490
1,3272,3491
1,3273,3486
1,3273,3487
1,3273,3488
1,3273,3489
1,3273,3490
1,3273,3491
1,3274,3486
1,3274,3487
1,3274,3488
1,3274,3489
1,3274,3490
1,3274,3491
1,3275,3486
1,3275,3487
1,3275,3488
1,3275,3489
1,3275,3490
1,3275,3491
1,3275,3492
1,3275,3497
1,3275,3498
1,3275,3499
1,3275,3500
1,3275,3501
1,3275,3506
1,3276,3487
1,3276,3488
1,3276,3489
1,3276,3492
1,3276,3494
1,3276,3495
1,3276,3497
1,3276,3498
1,3276,3505
1,3276,3506
1,3277,3487
1,3277,3488
1,3277,3489
1,3277,3491
1,3277,3497
1,3277,3498
1,3277,3499
1,3277,3505
1,3277,3506
1,3278,3491
1,3279,3491
1,3279,3498
1,3279,3505
1,3280,3486
1,3280,3501
1,3280,3503
1,3280,3504
1,3281,3486
1,3281,3501
1,3281,3502
1,3281,3503
1,3281,3504
1,3281,3505
1,3282,3497
1,3282,3498
1,3283,3487
1,3283,3488
1,3283,3496
1,3283,3497
1,3283,3498
1,3283,3499
1,3283,3505
1,3283,3506
1,3284,3487
1,3284,3488
1,3284,3498
1,3284,3499
1,3284,3505
1,3284,3506
1,3285,3486
1,3285,3488
1,3285,3493
1,3285,3494
1,3285,3506
1,3286,3486
1,3286,3487
1,3286,3493
1,3286,3494
1,3286,3496
1,3286,3501
1,3287,3497
1,3287,3498
1,3287,3499
1,3287,3500
1,3287,3501
1,3287,3502
1,3288,3497
1,3288,3498
1,3288,3499
1,3288,3500
1,3288,3501
1,3288,3502
1,3308,3513
1,3309,3512
1,3310,3509
2,3274,3485
2,3274,3486
2,3274,3487
2,3274,3488
2,3274,3489
2,3274,3490
2,3274,3491
2,3274,3492
2,3274,3493
2,3274,3494
2,3274,3495
2,3274,3496
2,3274,3497
2,3274,3498
2,3274,3499
2,3274,3500
2,3274,3501
